node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
240410595,240400199,officer_of,Person of Significant Control,,01-MAR-2018,,
240410596,240400199,officer_of,Person of Significant Control,,01-MAR-2018,,
240410597,240400200,officer_of,Designated Representative,,,,
240410598,240400200,officer_of,Person of Significant Control,,01-MAR-2018,,
240410599,240400201,officer_of,Person of Significant Control,,01-OCT-2018,,
240410600,240400201,officer_of,Designated Representative,,,,
240410601,240400201,officer_of,Person of Significant Control,,01-OCT-2018,,
240410602,240400202,officer_of,Designated Representative,,,,
240410603,240400202,officer_of,Person of Significant Control,,01-MAR-2018,,
240410604,240400203,officer_of,Designated Representative,,,,
240410605,240400203,officer_of,Person of Significant Control,,29-NOV-2018,,
240410606,240400203,officer_of,Person of Significant Control,,01-MAR-2018,29-NOV-2018,
240410607,240400204,officer_of,Person of Significant Control,,01-MAR-2018,,
240410608,240400204,officer_of,Person of Significant Control,,01-MAR-2018,,
240410609,240400204,officer_of,Designated Representative,,,,
240410610,240400204,officer_of,Person of Significant Control,,30-NOV-2018,,
240410611,240400205,officer_of,Designated Representative,,,,
240410612,240400206,officer_of,Designated Representative,,,,
240410613,240400206,officer_of,Person of Significant Control,,01-MAR-2018,,
240410614,240400206,officer_of,Person of Significant Control,,01-MAR-2018,,
240410615,240400207,officer_of,Designated Representative,,,,
240410616,240400207,officer_of,Person of Significant Control,,,,
240410617,240400207,officer_of,Person of Significant Control,,,,
240410618,240400208,officer_of,Designated Representative,,,,
240410619,240400208,officer_of,Person of Significant Control,,,,
240410620,240400208,officer_of,Person of Significant Control,,,,
240410621,240400209,officer_of,Person of Significant Control,,,,
240410622,240400209,officer_of,Designated Representative,,,,
240410623,240400209,officer_of,Person of Significant Control,,,,
240410624,240400210,officer_of,Designated Representative,,,,
240410625,240400210,officer_of,Person of Significant Control,,01-MAR-2018,,
240410626,240400211,officer_of,Designated Representative,,,,
240410627,240400211,officer_of,Person of Significant Control,,01-MAR-2018,,
240410628,240400212,officer_of,Designated Representative,,,,
240410629,240400212,officer_of,Person of Significant Control,,01-MAR-2018,,
240410630,240400212,officer_of,Person of Significant Control,,01-MAR-2018,,
240410631,240400213,officer_of,Designated Representative,,,,
240410632,240400213,officer_of,Person of Significant Control,,01-MAR-2018,,
240410633,240400214,officer_of,Person of Significant Control,,01-MAR-2018,,
240410634,240400214,officer_of,Designated Representative,,,,
240410635,240400215,officer_of,Designated Representative,,,,
240410636,240400215,officer_of,Person of Significant Control,,07-NOV-2018,,
240410637,240400215,officer_of,Person of Significant Control,,07-NOV-2018,,
240410638,240400216,officer_of,Designated Representative,,,,
240410639,240400216,officer_of,Person of Significant Control,,01-MAR-2018,,
240410640,240400216,officer_of,Person of Significant Control,,01-MAR-2018,,
240410641,240400217,officer_of,Designated Representative,,,,
240410642,240400217,officer_of,Person of Significant Control,,01-MAR-2018,,
240410643,240400218,officer_of,Person of Significant Control,,01-MAR-2018,,
240410644,240400218,officer_of,Designated Representative,,,,
240410645,240400219,officer_of,Designated Representative,,,,
240410646,240400219,officer_of,Person of Significant Control,,01-MAR-2018,,
240410647,240400219,officer_of,Person of Significant Control,,09-JUL-2020,,
240410648,240400219,officer_of,Person of Significant Control,,01-MAR-2018,24-JUN-2020,
240410649,240400220,officer_of,Person of Significant Control,,01-MAR-2018,,
240410650,240400220,officer_of,Person of Significant Control,,01-MAR-2018,,
240410651,240400220,officer_of,Designated Representative,,,,
240410652,240400220,officer_of,Person of Significant Control,,01-MAR-2018,,
240410653,240400220,officer_of,Person of Significant Control,,01-MAR-2018,,
240410654,240400221,officer_of,Person of Significant Control,,20-APR-2020,,
240410655,240400221,officer_of,Designated Representative,,,,
240410656,240400221,officer_of,Person of Significant Control,,20-APR-2020,,
240410657,240400222,officer_of,Designated Representative,,,,
240410658,240400222,officer_of,Person of Significant Control,,01-MAR-2018,,
240410659,240400222,officer_of,Person of Significant Control,,01-MAR-2018,,
240410660,240400223,officer_of,Designated Representative,,,,
240410661,240400223,officer_of,Person of Significant Control,,,,
240410662,240400223,officer_of,Person of Significant Control,,,,
240410663,240400223,officer_of,Designated Representative,,,,
240410664,240400224,officer_of,Person of Significant Control,,08-NOV-2019,,
240410665,240400224,officer_of,Designated Representative,,,,
240410666,240400224,officer_of,Person of Significant Control,,01-MAR-2018,30-NOV-2018,
240410667,240400224,officer_of,Person of Significant Control,,01-MAR-2018,,
240410668,240400225,officer_of,Person of Significant Control,,01-MAR-2018,08-MAR-2019,
240410669,240400225,officer_of,Person of Significant Control,,05-APR-2019,,
240410670,240400225,officer_of,Designated Representative,,,,
240410671,240400225,officer_of,Person of Significant Control,,01-MAR-2018,,
240410672,240400226,officer_of,Designated Representative,,,,
240410673,240400226,officer_of,Person of Significant Control,,01-MAR-2018,,
240410674,240400226,officer_of,Person of Significant Control,,01-MAR-2018,,
240410675,240400227,officer_of,Designated Representative,,,,
240410676,240400227,officer_of,Person of Significant Control,,01-MAR-2018,,
240410677,240400227,officer_of,Person of Significant Control,,01-MAR-2018,,
240410678,240400228,officer_of,Designated Representative,,,,
240410679,240400228,officer_of,Person of Significant Control,,01-MAR-2018,,
240410680,240400228,officer_of,Person of Significant Control,,01-MAR-2018,,
240410681,240400229,officer_of,Person of Significant Control,,,,
240410682,240400229,officer_of,Person of Significant Control,,,,
240410683,240400230,officer_of,Designated Representative,,,,
240410684,240400230,officer_of,Person of Significant Control,,,,
240410685,240400230,officer_of,Person of Significant Control,,,,
240410686,240400231,officer_of,Designated Representative,,,,
240410687,240400231,officer_of,Person of Significant Control,,01-MAR-2018,,
240410688,240400231,officer_of,Person of Significant Control,,01-MAR-2018,,
240410689,240400232,officer_of,Designated Representative,,,,
240410690,240400232,officer_of,Person of Significant Control,,01-MAR-2018,,
240410691,240400232,officer_of,Person of Significant Control,,01-MAR-2018,,
240410692,240400232,officer_of,Person of Significant Control,,01-MAR-2018,,
240410693,240400233,officer_of,Designated Representative,,,,
240410694,240400233,officer_of,Person of Significant Control,,01-MAR-2018,,
240410695,240400233,officer_of,Person of Significant Control,,01-MAR-2018,,
240410696,240400234,officer_of,Designated Representative,,,,
240410697,240400234,officer_of,Person of Significant Control,,01-MAR-2018,,
240410698,240400234,officer_of,Person of Significant Control,,01-MAR-2018,,
240410699,240400235,officer_of,Designated Representative,,,,
240410700,240400235,officer_of,Person of Significant Control,,01-MAR-2018,,
240410701,240400235,officer_of,Person of Significant Control,,01-MAR-2018,,
240410702,240400235,officer_of,Person of Significant Control,,01-MAR-2018,,
240410703,240400236,officer_of,Designated Representative,,,,
240410704,240400236,officer_of,Person of Significant Control,,01-MAR-2018,,
240410705,240400236,officer_of,Person of Significant Control,,01-MAR-2018,,
240410706,240400237,officer_of,Person of Significant Control,,01-MAR-2018,,
240410707,240400237,officer_of,Designated Representative,,,,
240410708,240400237,officer_of,Person of Significant Control,,01-MAR-2018,,
240410709,240400238,officer_of,Designated Representative,,,,
240410710,240400238,officer_of,Person of Significant Control,,01-MAR-2018,,
240410711,240400238,officer_of,Person of Significant Control,,01-MAR-2018,,
240410712,240400239,officer_of,Person of Significant Control,,01-MAR-2018,,
240410713,240400239,officer_of,Designated Representative,,,,
240410714,240400239,officer_of,Person of Significant Control,,01-MAR-2018,,
240410715,240400240,officer_of,Person of Significant Control,,01-MAR-2018,,
240410716,240400240,officer_of,Designated Representative,,,,
240410717,240400240,officer_of,Person of Significant Control,,01-MAR-2018,,
240410718,240400241,officer_of,Person of Significant Control,,01-MAR-2018,,
240410719,240400241,officer_of,Designated Representative,,,,
240410720,240400241,officer_of,Person of Significant Control,,01-MAR-2018,,
240410721,240400242,officer_of,Designated Representative,,,,
240410722,240400242,officer_of,Person of Significant Control,,01-MAR-2018,,
240410723,240400243,officer_of,Designated Representative,,,,
240410724,240400243,officer_of,Person of Significant Control,,01-MAR-2018,,
240410725,240400243,officer_of,Person of Significant Control,,01-MAR-2018,,
240410726,240400244,officer_of,Designated Representative,,,,
240410727,240400244,officer_of,Person of Significant Control,,01-MAR-2018,,
240410728,240400245,officer_of,Designated Representative,,,,
240410729,240400245,officer_of,Person of Significant Control,,01-MAR-2018,,
240410730,240400246,officer_of,Designated Representative,,,,
240410731,240400246,officer_of,Person of Significant Control,,01-MAR-2018,,
240410732,240400247,officer_of,Designated Representative,,,,
240410733,240400247,officer_of,Person of Significant Control,,01-MAR-2018,,
240410734,240400248,officer_of,Person of Significant Control,,01-MAR-2018,,
240410735,240400248,officer_of,Designated Representative,,,,
240410736,240400248,officer_of,Person of Significant Control,,01-MAR-2018,,
240410737,240400248,officer_of,Person of Significant Control,,01-MAR-2018,,
240410738,240400249,officer_of,Designated Representative,,,,
240410739,240400249,officer_of,Person of Significant Control,,01-MAR-2018,,
240410740,240400249,officer_of,Person of Significant Control,,01-MAR-2018,,
240410741,240400249,officer_of,Person of Significant Control,,01-MAR-2018,,
240410742,240400250,officer_of,Designated Representative,,01-MAR-2018,,
240410743,240400250,officer_of,Person of Significant Control,,01-MAR-2018,,
240410744,240400250,officer_of,Person of Significant Control,,01-MAR-2018,,
240410745,240400250,officer_of,Person of Significant Control,,01-MAR-2018,,
240410746,240400251,officer_of,Designated Representative,,,,
240410747,240400251,officer_of,Person of Significant Control,,01-MAR-2018,,
240410748,240400252,officer_of,Designated Representative,,,,
240410749,240400252,officer_of,Person of Significant Control,,01-MAR-2018,,
240410750,240400252,officer_of,Person of Significant Control,,01-MAR-2018,,
240410751,240400253,officer_of,Designated Representative,,,,
240410752,240400253,officer_of,Person of Significant Control,,01-MAR-2018,,
240410753,240400254,officer_of,Designated Representative,,,,
240410754,240400254,officer_of,Person of Significant Control,,01-MAR-2018,,
240410755,240400254,officer_of,Person of Significant Control,,01-MAR-2018,,
240410756,240400255,officer_of,Person of Significant Control,,22-AUG-2018,,
240410757,240400255,officer_of,Person of Significant Control,,01-MAR-2018,22-AUG-2018,
240410758,240400255,officer_of,Person of Significant Control,,01-MAR-2018,22-AUG-2018,
240410759,240400255,officer_of,Designated Representative,,01-MAR-2018,,
240410760,240400256,officer_of,Designated Representative,,,,
240410761,240400256,officer_of,Person of Significant Control,,,,
240410762,240400257,officer_of,Designated Representative,,,,
240410763,240400257,officer_of,Person of Significant Control,,01-JUN-2018,,
240410764,240400258,officer_of,Designated Representative,,,,
240410765,240400258,officer_of,Person of Significant Control,,01-MAR-2018,,
240410766,240400258,officer_of,Person of Significant Control,,01-MAR-2018,,
240410767,240400259,officer_of,Designated Representative,,,,
240410768,240400259,officer_of,Person of Significant Control,,01-MAR-2018,,
240410769,240400259,officer_of,Person of Significant Control,,01-MAR-2018,31-DEC-2018,
240410770,240400259,officer_of,Person of Significant Control,,31-DEC-2018,,
240410771,240400259,officer_of,Person of Significant Control,,01-MAR-2018,,
240410772,240400259,officer_of,Person of Significant Control,,01-MAR-2018,,
240410773,240400259,officer_of,Person of Significant Control,,31-DEC-2018,,
